ADM_RATE,SAT_AVG,TUITFTE,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7,RET_FT4
0.8506257661932362,1060,28590,0.07710553558242797,0.5714249855863387,7193,0.9486,0.06117555896366441,28844,0
0.8759927088068364,999,6608,0.5692596451253844,0.35558793801224325,13227,0.32399286851277737,0.0829804590590128,31974,1
0.5740490231781574,1021,13016,0.786960477391984,0.42823557373961196,13863,0.556027389983784,0.07498079108767888,31516,1
0.8241638741225271,1055,21099,0.7033027375552476,0.4435410707558293,18761,0.4456591787515546,0.07288605492131894,43868,1
0.6866277975033461,922,13302,0.8264454836651347,0.4836919757346899,14570,0.3594876579480208,0.10775659914181246,35462,1
0.8197683978584837,931,4767,0.42673829257048407,0.3322461108587592,12010,0.2832237837725763,0.12852579958268454,35373,2
0.9470312567227206,916,8428,0.7365790147926887,0.5484738030073949,9324,0.2726755861637688,0.10948169621583842,31192,2
0.558180384742951,949,25826,0.7154021991362258,0.1072,11147,0.6338530012250468,0.04425389221248073,25460,2
0.8429867376738543,950,5958,0.449608267691385,0.25371909472008136,12366,0.48881461966495,0.044195792806337564,36028,2
0.5310739024521047,992,8541,0.7082403257657064,0.1072,7614,0.4680784342954716,0.10054936142060086,30070,2
0.806213048717852,1458,5122,0.6331503954777222,0.444292965172656,11226,0.3971978642310259,0.11096809131619556,33198,2
0.6702669289764733,962,11516,0.8262014215032726,0.42494257010838643,11981,0.5131340553041497,0.07661400813874453,34098,2
0.9014003719108516,1020,5119,0.6384051139159738,0.4083127791620914,14256,0.4258036995465487,0.08595239440682625,30076,3
0.5495472360153691,1008,17174,0.7976964674338062,0.4357197001260371,25996,0.4794035235783658,0.0654563598691631,45199,3
0.1532,1024,9561,0.6140576900741936,0.409116667322948,15299,0.43357354628621664,0.1367670912908286,32501,3
0.674397765607843,1036,4247,0.23503707856953648,0.17516426603435542,15160,0.4674134382709022,0.08142923187154782,32358,3
0.5421094592229332,1025,8608,0.6912075925489954,0.41673589743797973,17149,0.4870084732962211,0.09874084316463477,38631,3
0.41684243858390385,1034,9720,0.806947361128763,0.41542756983032864,14998,0.4408193176079891,0.10686831042383155,29424,3
0.7082335056630631,1008,13409,0.738556028360292,0.5029796776430482,17500,0.4889762193660532,0.07990726101087861,28311,3
0.6460797275222832,1056,12463,0.6370960389928884,0.3404377394655084,20057,0.4639562124543905,0.04196094647499115,36185,4
0.667445202225691,1036,11534,0.7585228727856387,0.3721439840730088,15532,0.5415292478355601,0.046696475743301,35086,4
0.8768443602239409,1040,11848,0.6999559212515327,0.4498531232482056,25412,0.3946916532567808,0.061785591701064964,47589,4
0.9537475745113213,1066,12029,0.8574546392690792,0.4961095771683174,21251,0.4870607210956021,0.0835383529510853,36785,4
0.7105446365755914,1042,11560,0.8545420284241568,0.4958561505138679,17521,0.5118969105665845,0.08025281574066015,36382,4
0.5602451807278557,974,11843,0.6871803709203189,0.4771680371046828,15041,0.566433992384801,0.059130567533951954,34920,4
0.7406814471076605,993,10306,0.7908175031045666,0.41296598771499415,18394,0.49867761576748354,0.06829307760182803,31354,4
0.8331881096461184,1058,8512,0.5848655802212734,0.3454682527346267,14530,0.5171385996169294,0.05802323754702006,39420,4
0.842286025057302,1061,13021,0.6075797681388159,0.22467340471340141,17014,0.5098806048936955,0.04323737069731036,44518,4
0.8561829389610572,1026,5858,0.6409130252433605,0.3188500508876679,18055,0.5244643068163117,0.04036931952819241,36556,5
0.5565428138552072,1066,10745,0.7760565300835345,0.34456723697258157,20354,0.5569314442089929,0.03280238103075922,37141,5
0.5433403362331548,1066,13048,0.6976436837090462,0.3245643191684165,23306,0.5852395471722395,0.040810434403794754,34170,5
0.7338751453587169,1006,4406,0.5844207892993115,0.41758844969820913,13634,0.2902917351361346,0.12355127538559568,34580,5
0.9223872712416408,1054,13098,0.7594295077016116,0.38116723301972383,20053,0.43031854452495155,0.04467581972385606,30141,5
0.6177428339838744,963,9011,0.4558062594171832,0.3148716487044316,16251,0.34006869083086344,0.08360278161668286,36902,5
0.743497704016629,1042,8190,0.66704944608415,0.37632171754225563,14299,0.4632184461816128,0.12489879998986869,33238,5
0.8123149965303206,979,18558,0.0324,0.5959358075709018,26376,0.35099931187285127,0.07605463751313396,34679,5
0.6154754903784445,995,13646,0.8068027678224203,0.41445689846729367,24878,0.5958541154577449,0.03862445648556072,37287,5
0.8020891811692923,1026,6147,0.5511067624492184,0.2832246601959163,17203,0.5266866489243105,0.0436408324261505,36746,6
0.8355059915341939,1103,5805,0.48807707333009703,0.3262579657478013,14664,0.5580953211908785,0.07727152144457586,34003,6
0.8917111252822485,1079,7162,0.5747935526818168,0.2966219473410739,15782,0.5672130094264245,0.0667412294274563,39591,6
0.1532,1073,5322,0.5173047852779764,0.3736809053986883,15779,0.4506221532882886,0.0813562673929043,38711,6
0.9038483120221836,1042,6563,0.6082836444382044,0.4231545354021133,16346,0.43200856544579563,0.1225008160639929,33236,6
0.8228528302231234,1039,7145,0.628930983576825,0.3052995948816012,18353,0.533518350716097,0.07356079820409728,38645,6
0.8471379139324586,1036,10143,0.6153457047015657,0.33622936129540093,16861,0.5268546181489973,0.008,35236,6
0.696408236872011,1102,11648,0.6839216491368456,0.32438570128916133,19865,0.5795397763808424,0.08872153344710432,36104,6
0.7513159184245104,1083,9865,0.5218233311868511,0.21775701049479163,16153,0.538881027599972,0.03437589335516131,43690,6
0.7994683135071334,1096,14607,0.7296115077816471,0.29369217580770884,19919,0.5852658021605783,0.042865838064354726,37960,6
0.721715699112626,1075,8439,0.45415981559249696,0.3226018810385016,17691,0.4746357563781288,0.08219392098366074,40113,6
0.7532874343391427,1092,15831,0.7143840864873069,0.261522203668903,21572,0.6057287102953857,0.06636855244652531,36878,6
0.5656057588857072,1068,11963,0.7366283549511426,0.37758320256440764,21599,0.6213225559149483,0.10184130496357571,38739,6
0.8209373797655681,1067,5968,0.6470580049404293,0.33030386942134876,18404,0.5928374151244357,0.04200474087535295,35214,7
0.6978231186263775,1085,11462,0.8660493844995657,0.350260421253203,19152,0.6191744376561773,0.028842354530234666,38372,7
0.9693182262003728,1067,9158,0.7189379697676535,0.3785190588656466,20978,0.6812450106544725,0.06531858808695505,47441,7
0.35087725715042584,1052,11979,0.8033348962828838,0.33810553304978136,21934,0.6433156102830121,0.021362316236824216,46691,7
0.649119509420417,1132,16752,0.7116981642121637,0.2279803356122062,19549,0.6196742380295165,0.05550620165687483,38730,7
0.7380919356348501,1059,9506,0.6436999716155404,0.32799450929128937,17559,0.5739554208220758,0.034878540036379566,39151,7
0.6713496868724386,1112,13308,0.6721803845080937,0.23296275947381873,24871,0.6470434961104892,0.0305749161439559,37938,7
0.7127396971969228,1116,15254,0.8225591488736849,0.2878578040948632,20389,0.659876203638279,0.07940471775749358,40255,7
0.8620715443051266,1118,11592,0.7549975035776725,0.3028676590260117,22109,0.6301276949392668,0.03157618267132835,41156,7
0.39536318153235395,1131,18573,0.36405694664829963,0.1717965388393229,22229,0.5198731807736103,0.0802511915614614,42686,8
0.5771913341006711,1143,22398,0.5572339726380207,0.3580491147856644,21098,0.6800964418411727,0.05542151042294703,44558,8
0.5790859645042901,1158,14816,0.6295037687149823,0.2233808936936919,22180,0.7218739675868128,0.049242128362576125,44528,8
