ADM_RATE,SAT_AVG,TUITFTE,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7,RET_FT4
0.6679834753448479,874,2609,0.8709908114077342,0.9072674083933542,10538,0.9423,0.22930061705594124,32103,0
0.7031675980413681,835,14612,0.8824012443738513,0.5285788299955614,12057,0.2780778898867268,0.1395711173799278,35169,1
0.6926340127643358,1035,8259,0.5986494457577173,0.458186354093229,9723,0.4528472063222459,0.09053309777729689,31706,1
0.5067779774854442,848,6407,0.603403423645398,0.6249233475366446,9934,0.29744441593594945,0.15853738125046157,35907,1
0.6437093189403489,1475,12965,0.8235752289476879,0.6462094936553038,9909,0.21925271999207155,0.2009876422441054,27180,1
0.3549697582593807,983,6434,0.3852923876718639,0.43838842333096023,10274,0.5190955076221249,0.10769213930952815,33460,1
0.6730003775120958,946,11691,0.6548797200107277,0.476749194104675,9141,0.3559671468077467,0.15896166484834146,31652,1
0.4408606262717146,895,8391,0.6913202328414408,0.6654108870736378,5944,0.43233291727375817,0.06231236962059764,95600,1
0.1274,927,9749,0.6953667450025459,0.5847382084129223,13805,0.3340623120174889,0.10322835878482363,31627,2
0.5628763655728818,961,9318,0.6883809179691535,0.39147055569807343,19201,0.40631793935563204,0.07259525137886118,35703,2
0.46944459688622586,937,13396,0.6592338752839106,0.44195367862837776,11671,0.41737611747655073,0.1110526569906414,27476,2
0.7843387039915657,941,3898,0.4689813483181754,0.4619402088488082,9489,0.3177126991826873,0.15830223904388496,34551,2
0.5212535238105327,1004,7041,0.4967644399286397,0.37595376654162344,14793,0.18596018080758175,0.10109776527470127,40068,2
0.4555230339536558,1007,8872,0.8389644704057343,0.44696196797196414,8928,0.437690483045929,0.11031656795145207,39533,2
0.7555807703554556,958,8990,0.5798196566803517,0.4452370193088255,11446,0.44023227557963784,0.10622173179516643,38040,2
0.5879157451170144,961,3781,0.3873378197783014,0.4214932165627081,8709,0.12010630793849034,0.1255433491417893,31040,2
0.5197626567433,967,10511,0.7644654323469637,0.5682689220265142,21108,0.4513269702593075,0.08087824436496074,31740,2
0.612775105880682,910,8262,0.8603358250829634,0.7394489627530243,11449,0.41211950831245814,0.1847423235582221,29608,2
0.6541014387981998,953,2378,0.6304716115952498,0.4996886672245773,13884,0.36289282034865505,0.17323203435785142,33288,3
0.5263703831804101,964,3148,0.449578297248284,0.4536493391400613,8585,0.22295268797965134,0.1587223594828465,32607,3
0.7290367021709692,912,35085,0.4427452770871182,0.45148405701495853,7834,0.14880322114108696,0.14683135205742062,30147,3
