ADM_RATE,SAT_AVG,TUITFTE,RET_FT4,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7
0.8944593922609873,898,42339,0.6800491283567938,0.41029664993670356,0.37478178444792465,12801,0.9747,0.21330416591202467,0
0.6650560380676083,800,9821,0.5400340861264574,0.6270688625685513,0.6101142306845765,10624,0.4176131761412017,0.1623496001170439,1
0.6285769067183088,964,13258,0.7023885855464012,0.624112527087803,0.38173561369310616,11231,0.6765012344673305,0.03280144082571827,1
0.0584,846,13089,0.6479480250554703,0.8515177475531929,0.5017497214482757,13782,0.3322765940368559,0.13864902908182983,1
0.5457172729381969,909,8583,0.6967356749694048,0.8488163431679852,0.610134142769065,23235,0.3494018809629238,0.2139308262039449,1
0.7408971346096971,814,15146,0.5680550261759696,0.6216280706983727,0.2683255977901017,8353,0.4719607848497132,0.17904322639260065,1
0.6981442979691002,1503,9325,0.6651604262898694,0.6433376796753594,0.1016,23492,0.39343648429557904,0.009,1
0.9497003623021397,976,12321,0.6301850564963867,0.7579350284688244,0.47911374651259664,17471,0.3866834592444344,0.1282132275211148,1
0.8136651951089487,963,7592,0.7257615834852461,0.7228461510366969,0.31093205515358086,18667,0.5426066281901977,0.06925402471568043,2
0.9005288060092898,921,6275,0.7132278570541437,0.7989597202510608,0.40445271566043994,17773,0.48912645348961226,0.07562426136102643,2
0.9379836240727752,978,5641,0.7278433784627898,0.7580537846916868,0.43041560454426675,18556,0.4823640097004437,0.11130452728641227,2
0.8120130527018319,954,14800,0.7089356496986099,0.5776987090797525,0.2891776808965537,21537,0.4782962027224448,0.0911370865935702,2
0.6549150651278679,914,14532,0.9788,0.7473953859031766,0.4079092761946752,19884,0.3717310532600605,0.08781740625767258,2
0.9226385248511944,927,6649,0.7472183454616246,0.6985404270703489,0.3767747772090001,18687,0.5427256323781013,0.0869058401958121,2
0.5858543557235029,1067,14535,0.7367877962475375,0.6878767407489599,0.2464273887902772,20563,0.5662444163962841,0.06075543157180196,3
0.6740224882635261,920,15331,0.7424784066347501,0.8615593933223805,0.41679965728833346,19630,0.520494635558793,0.07888018188601,3
0.7245779561871752,1011,6350,0.7828785261168083,0.6254965227610322,0.25260976451990563,16657,0.6011944575825665,0.03805943543481589,3
0.5286352991100726,1117,42339,0.8888241555348025,0.5950567684561913,0.30643302454103033,21031,0.6817757598948868,0.07433580738445913,3
0.7203364753986571,1006,14387,0.8519334364281618,0.8728507284752013,0.23565319105310917,20916,0.7133124949029421,0.06313562330083076,3
0.6226885973083646,1021,8819,0.7806932752817828,0.6153291440305636,0.35166297914773925,17218,0.5386404135973787,0.0719636993868991,3
0.8021135386508709,975,6601,0.8042068139839114,0.5063354707082952,0.2518823708829834,18752,0.5634137638500956,0.07247176808133181,3
0.8275785525941832,977,6982,0.7116700212339163,0.7130166517341199,0.2975111779082126,18142,0.544844536297542,0.05469130112131274,3
0.43274453755869813,1097,5987,0.8251265277816462,0.7452938556558591,0.3870411661816834,17203,0.6860238637922456,0.04561637642598985,3
0.7517384032632665,1028,16906,0.8746520061027063,0.8314395203085727,0.4146760421156134,19907,0.5874953962307476,0.03942520693344539,3
0.6715171727581954,1002,5376,0.7900976466573764,0.5955444991631028,0.275434492740675,17026,0.5238432389711467,0.053746343677277625,3
0.8360448423366772,934,16639,0.7118422563096123,0.7436526521956661,0.36683654106253205,17658,0.4561200449847437,0.07858381114751815,3
0.7052263869844094,969,7448,0.7719641732698661,0.6064112064369243,0.3458304488566539,18978,0.43903616602993834,0.07970822743928668,3
0.7411869904630269,1087,14802,0.7948278339462858,0.646384550087066,0.3116158737739687,20338,0.6675219664726395,0.05395523624515613,3
0.7025234301738579,939,15471,0.7024028252482588,0.6657162608110554,0.5026594902419129,20118,0.3790273997112401,0.07579151738308337,3
0.5179163521501855,903,16102,0.7058695822183113,0.8048943798733686,0.36242038514180286,18355,0.43174407785567187,0.07449747412371961,3
0.4004456511292418,1144,42339,0.8170329878394376,0.17772826016818793,0.3630690289311942,8240,0.5908733966174124,0.07830874511599617,3
0.9311270050485618,955,42339,0.8582316849203473,0.2365432062043332,0.4833111542307008,10178,0.33489819309465285,0.12358967041221323,3
0.8304300457052894,1055,17153,0.7950358651365546,0.6908465883168858,0.33824791303649776,21145,0.5782166253833589,0.05469794517924808,3
0.7884905619769713,982,15933,0.7065706897292505,0.5970847658853384,0.3517905239229824,22813,0.5001747613474592,0.0638029447858193,3
0.775000213298422,955,9912,0.7203468468159477,0.6655117666115402,0.29475337901056986,16438,0.552234724619933,0.04690507569037101,3
0.9314122039061444,963,16687,0.707247746073575,0.611396501407599,0.3483816704775863,21999,0.6047552212163911,0.05391844120830808,3
0.5514034549498164,1063,6901,0.7132634536809715,0.6884345071185483,0.26874750250372914,16220,0.530376275315353,0.06866760307010962,3
0.5842565110418726,1117,15646,0.7930901005738833,0.6929262630971496,0.2506698566827917,23848,0.5673295665997496,0.06219315935230675,3
0.475292543135614,945,5267,0.670372079742598,0.5926831802633418,0.5387411001852579,11938,0.34646567099455927,0.07971844616525593,3
0.8399895756616832,923,13337,0.7114899223453471,0.896955451674971,0.32881112569189774,16275,0.45281251697906083,0.11261157096846343,3
0.7187817477671199,980,9055,0.7040383461643054,0.6641891571187586,0.3280024916349221,21810,0.5438196903921653,0.08266668963401559,4
0.8655497826506745,975,6994,0.7677297839635376,0.5836404158292846,0.3069807116524265,21851,0.5044881272542546,0.08247375885827611,4
0.9049454788134339,1023,19870,0.8359953448332887,0.5918907109353716,0.25716380028186664,20698,0.6416571286081476,0.0358334224535358,4
0.9034309723862868,960,6334,0.7280454503049755,0.7299121635616825,0.4912113206784886,21937,0.48231793697333714,0.08075964273054749,4
0.8030369743617185,979,6391,0.8183692258739211,0.6659881312043988,0.34981628502700396,21072,0.4881601408967436,0.08332284134452729,4
0.7909342639741531,952,6585,0.64353648104643,0.69974883129625,0.4837411313118879,21123,0.4839331227618318,0.08554531885170781,4
0.8331833522597595,975,7137,0.8438995186186193,0.7426008213909573,0.31985376691648126,20894,0.7098328238802463,0.083056863107657,4
0.8385147439631739,981,7479,0.8238523434855705,0.6032565139809629,0.36588608120313637,20912,0.5647743904277644,0.08247462377024449,4
0.8680187523696925,938,8426,0.7572635967425378,0.6781760832853779,0.4707017526018912,21038,0.5766290927725126,0.06990463235758514,4
0.8465409073926681,944,8534,0.6868221691973516,0.6463079263463543,0.3777911866574154,20908,0.447269226771438,0.06997946269746613,4
0.8417003127803556,978,5838,0.7862544024979012,0.6958712589770358,0.35322259929622957,21901,0.581011217024255,0.0736952347869261,4
0.8272743233593781,1073,8194,0.8456548782901634,0.7255507650443874,0.33177665717091553,22066,0.6878178044422392,0.0700095771664573,4
0.8787102716275081,997,17637,0.689111370559777,0.7041624973028295,0.3460360244498786,21344,0.5291835771489649,0.05646989975971378,4
0.8178424025072134,1068,16282,0.7751212427294003,0.7674881606855122,0.37221284495580376,19808,0.42686639220610495,0.07682903977905665,5
0.6117943848577047,1145,26897,0.770816791127456,0.5401940937304935,0.21654239557925808,19512,0.6076358848820412,0.06110488852461378,5
0.7109645936831158,1148,15917,0.8728257207304315,0.7266437488849316,0.23800247286191376,23592,0.7720407788247201,0.014236298918250425,5
0.5396913927297851,1275,15118,0.919268199058229,0.5364610354749527,0.18622372417184208,22524,0.8170123784804676,0.04995343080105485,5
0.42778266931779707,1296,27729,0.9038425915813937,0.4501695700797903,0.11480440562418458,19101,0.8640804404515259,0.021958236587798958,5
0.43304365307112136,1269,27047,0.8878875609336915,0.5627234392337919,0.14853959157162466,19706,0.827060274068619,0.03174386884729782,5
0.6198379465561221,1153,10060,0.8279869599853055,0.6224810820224599,0.2824410757029391,18950,0.5307805248189478,0.07993518185969259,5
0.5955006901664199,1126,6687,0.8615359593938172,0.44287844246253677,0.2994425520493006,14561,0.7068139297638895,0.033313669513598064,5
0.35561040282052464,1233,5665,0.9143932037583593,0.43408944461542026,0.3649932777359307,17630,0.6773046827572685,0.03993305530110674,5
0.7393834379535932,1045,15163,0.8284204188068639,0.5253809310750505,0.3062137221482517,19303,0.7230872433598967,0.03613183855791685,5
0.7764946563010594,1131,22042,0.8391686057474552,0.5959144885385521,0.2968915657775209,19100,0.6303249813016296,0.032221724793916905,6
0.47878233742598225,1265,28087,0.9384021902124644,0.40242753224778005,0.14086808721264232,25048,0.8572841228422857,0.015031240516752004,6
0.7467433671073824,1164,20914,0.8879765258690666,0.637989634045284,0.15638638538711716,7500,0.8391366433901681,0.015577955818301932,6
0.6171651544188208,1181,23062,0.9226577539596978,0.5578649564564596,0.15603988227933005,26193,0.825396001599302,0.016374548655132118,6
0.5202938923680438,1182,20447,0.9030587235052032,0.5391979423807393,0.2548276774939408,26528,0.8358370038905082,0.028524078363802517,6
0.29272617374181237,1256,30873,0.925395747207494,0.08410742907037717,0.6562,18643,0.890975887378856,0.041967670165274515,6
0.3352852382566268,1384,25299,0.965641507746436,0.46052320558264914,0.13147230858292805,26104,0.8159909307171591,0.035536398936029674,6
0.2874628803499182,1380,30057,0.9203844345504737,0.2815159513224812,0.6562,14543,0.8931047704315427,0.03218676395038714,6
0.4546247363160353,1269,26546,0.9113978104950464,0.537989131342093,0.1948264105140299,21188,0.8120120099866692,0.03747006565612351,6
0.12966668882861979,1410,3881,0.9411523403475613,0.27315076349013245,0.1304675021800647,17196,0.9504169943647871,0.283,6
0.33491201816398936,1303,24467,0.9261337280514806,0.46432328703038556,0.1542207350852352,21957,0.8464556623163848,0.013879234839792039,7
0.9975,760,26281,0.9524632972435736,0.8985,0.136588754851003,8709,0.2912,0.028046578021834113,7
0.0617403850035578,1478,29170,0.5193,0.21842499963116732,0.16822486486530666,13431,0.9487614528612074,0.283,7
0.31061205399023484,1363,28247,0.9554454604454778,0.42666608973445624,0.12505063187413926,19358,0.9048671084772725,0.010649219587771375,7
0.3993259672388153,1355,26956,0.9276450304550239,0.605574527482308,0.15742480038811896,26764,0.8593047521152637,0.02322950959153107,7
0.06959896264782515,1404,30435,0.5193,0.2120245562763694,0.15686106794660143,15776,0.9609787197461814,0.018041565229535282,7
