ADM_RATE,SAT_AVG,TUITFTE,RET_FT4,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3
0.6092104643659414,904,15139,0.601602699408464,0.8603929121411217,0.6691173116221267,20166.93325138932,0.49183708836598633,0.10181738657084499,1
0.6703143275937835,1057,18797,0.7548357895565225,0.6610640078456367,0.3877803031892805,24357.054148504998,0.5976251169568969,0.1238606098951897,1
0.6909331259658799,1044,7094,0.7632604200592159,0.7053643989295438,0.36142529759575803,12302.752822957369,0.6213131861167851,0.12442018052441914,1
0.9083963668335728,801,7323,0.6981827060877884,0.8181910002745818,0.7527030164150136,17316.217479739367,0.3443213928937199,0.0786623547640955,2
0.7362525062424917,1046,379,0.8055783717867389,0.517545426047475,0.2806887837997724,19127.55327970637,0.5711351526786692,0.09819116435677797,2
0.8760592688769236,1091,11308,0.7967953563000651,0.5037322859008359,0.1178,14879.56605507554,0.6413522873615983,0.1585187301894499,2
0.6918374905115128,1039,8888,0.6340611171507451,0.5867194061765556,0.36652551491222374,14313.131473840365,0.6402003341639829,0.07644704142445281,2
0.7884638414678073,946,17673,0.6622745098098715,0.8063395130427082,0.561430226746364,17642.8345937658,0.4878387231628512,0.09233451164615761,3
0.9279071406308333,1105,9962,0.8724318596058609,0.7241385461526226,0.36622778632341163,15771.1437577882,0.7420918577389425,0.03516818707872077,3
0.6173702789909057,1029,9757,0.7618023562405409,0.766732211054933,0.423448855598108,18689.680493360756,0.40159039790971424,0.1226502027183113,4
0.4206627364996648,950,7314,0.6811729856505335,0.7202189711387156,0.5841825592843305,12617.634156769527,0.48118865441770675,0.18060380389501782,4
0.6510367129133182,999,4590,0.6604505769686901,0.6067744738019282,0.3627821956296646,13149.512360872981,0.48425023219127894,0.08694154869625838,4
0.7374805137824256,1194,15999,0.8646428388741643,0.5593531856601047,0.22394264682595166,25505.236089701397,0.802558022614997,0.03034543555794161,5
0.674533221427616,1085,10305,0.7690992236260004,0.38520205105219035,0.19021674740033484,17658.606449411964,0.44869615561222986,0.06901825811572704,5
0.7152253540851378,1087,14957,0.7623716032916958,0.7880037956915786,0.2670935735565105,20168.586928670913,0.631563768418168,0.08133135338548528,6
0.7480272050050396,1116,14283,0.7562457085746115,0.8228626746830224,0.31094428897163945,21760.60613900345,0.5634255044644786,0.0454944905439724,6
0.7665299207207831,1117,7981,0.740696795914322,0.5966552097705511,0.23085239065262578,18666.995584014232,0.5748362798683782,0.04219855161017818,7
0.5624128959451741,1168,16292,0.8112110852498042,0.6888479668193767,0.33898556455388584,23589.63882080082,0.6493796301376902,0.04843446198991773,7
0.5479138941990803,1198,17853,0.8989754733119195,0.6927485380922754,0.13120865429240286,23723.97875015805,0.7482722965933544,0.015916073469049812,8
0.7674413910896944,1142,18861,0.9029004381891332,0.6668074463685838,0.2282295109073157,23635.182549444824,0.8039476202093558,0.007003217251433551,8
0.9351011587345636,1158,11068,0.8082004530902094,0.43781102286722595,0.2007050402922731,15072.360595077895,0.6008274611437624,0.057726000446419665,8
0.6901850755080333,1145,16658,0.8276335016921701,0.7091934284267787,0.2555306994949948,24572.63148706241,0.7071033203089498,0.023522909999252592,9
0.31892030725158116,1386,16789,0.9082467019503984,0.4642083887564888,0.1776004795145918,8693.48984163423,0.9189148122898706,0.018407484614572703,7
0.6198981058442254,1041,7072,0.715205001197782,0.6659583595200032,0.381318995079598,14236.242992612315,0.4177671555907862,0.0812876710212881,3
0.9514447673983005,1012,5463,0.6925252237214223,0.4442429330026828,0.24601037348752974,13240.562131326446,0.5024340281885478,0.11646282301121673,2
0.8950696839158768,1067,6202,0.7581940188196723,0.623293037728504,0.42704510170665144,17041.965603122226,0.4016821897517156,0.12927998291947077,3
0.4342524511597458,993,11744,0.8361275070322418,0.7646123358571535,0.4241685284769127,22150.65347403822,0.36298164839014463,0.10011487315381086,3
0.6469916196006188,1042,11020,0.7418827786285134,0.7403792929767988,0.37476134552341916,16854.03074009766,0.5127113137475431,0.06450999747496908,4
0.4789959212299643,996,12568,0.7304331736438572,0.6347823277634267,0.3149731076191177,18725.37966053175,0.5392538393942513,0.07002889265412111,3
0.5990918911329361,1058,16544,0.8253506979773779,0.7249522233671927,0.44427656806821175,23200.58172335245,0.6409126753270908,0.05762196174906328,7
0.8573958788127495,1042,5468,0.7106192555839438,0.6401718908355581,0.3097057264961163,17819.920106340353,0.5267680447744845,0.039525384040654594,4
0.7773361328667048,1126,12846,0.8597047837490135,0.6993036994900659,0.34608861684856135,19522.217741459302,0.6610079672814372,0.05681762951032682,8
0.8154547975150079,1075,9318,0.8274313493275824,0.6265314742171063,0.35370035990030996,20514.27989621611,0.7057825164068855,0.05298074779675125,5
0.4825846124376276,943,6420,0.6479974526040682,0.7784572801712337,0.5984631975877459,8241.107252688265,0.5249902852181719,0.08837388597476933,1
0.7623939540103069,1129,14341,0.8144725948347584,0.5847702015219544,0.23172988887047208,21809.038805149343,0.618093717218576,0.05379958196638314,5
0.3916987122636601,1008,14015,0.5561269265499952,0.0,0.5130411334074466,18145.0997358892,0.3792060785114604,0.09032531512502166,5
0.7104856933740078,1019,8001,0.6801978748820112,0.6689986469771839,0.3570618981235702,17965.076028614672,0.56059804593203,0.12255103397325962,4
0.4543470630346228,997,9660,0.6733932873052209,0.7629204024936651,0.4458604659522287,14187.496131693559,0.399983219106692,0.09901509373513558,2
0.5758577147564634,1222,17416,0.8604114892444295,0.5023810155031625,0.2061605774861361,20947.43032348971,0.7631185972636769,0.061394377737918525,6
0.644011059098582,1016,10178,0.6614118941004373,0.6407697978865515,0.4518164096132151,16161.965570457452,0.33880713915081345,0.08568009755694334,5
0.6234247947668258,963,26301,0.5956518350635661,0.6256444342185026,0.5939966083255924,11369.477070071076,0.614170823460794,0.03948332794676363,1
0.6404588260122092,1055,15626,0.7736211846640635,0.719246935522382,0.4005367129150129,25452.026129427577,0.4218122175819556,0.0843525543043044,6
0.0881,907,11691,0.7848661560688628,0.7030304559107541,0.4865804514170903,19180.351964743117,0.6391455437172174,0.04131736331894651,1
0.911190146485009,1023,5174,0.6441821016067728,0.6399495636854516,0.40832628311312996,14185.09318280909,0.39923211395995,0.07957905087382645,2
0.6130604555872022,969,6602,0.6223832634729674,0.6988207313036435,0.41846411065267725,16450.564743831426,0.41538076714877664,0.15840097902335246,3
0.6201308137868299,1160,10469,0.7867519826714755,0.5734011557667481,0.22041317674923327,19916.530801690584,0.602207315486132,0.0598366110451034,3
0.0881,954,5537,0.833535436226734,0.7175531424920559,0.5593351161072894,19324.554549987733,0.2816099770993058,0.14995329877871025,3
0.68496537766595,1041,10521,0.7096246456876907,0.8233779396627091,0.4743291601988387,17416.24596596464,0.5357711141886046,0.07998327752711915,4
0.5156626526425507,1039,9601,0.7232324506403875,0.812497234678721,0.36807237597858156,20451.16363513603,0.5689213805373341,0.040706249554618164,4
0.9046268930285774,1126,14756,0.7317917626832062,0.66189823943257,0.2511689467485443,21378.4614270213,0.615356112953968,0.06584590743909002,4
0.628554412735174,995,7620,0.7586146458306826,0.687038080135829,0.4043180000763443,19080.570462354903,0.5927404227865094,0.059507468368492564,4
0.9015863751236208,970,14230,0.6816610984131679,0.6398806575227188,0.33008562218659043,21617.02293268901,0.5640876641135295,0.10184164340743698,5
0.8711130544376722,1037,8833,0.6832380443296562,0.7038645503453902,0.44855086912059133,14511.090060323959,0.4925783290576469,0.08192982487890195,5
0.702215860964425,1104,12110,0.8242628657610209,0.7782163156970648,0.26288114504399696,24490.409463391115,0.621040314480011,0.057729212025295115,5
0.8819274241121443,960,13071,0.5805070756173212,0.7212465786657661,0.3206154556550945,13365.146491706562,0.3549135551912258,0.08244437483883924,5
0.6042519442795158,961,13009,0.6649675753504297,0.7578967580571919,0.43742731665539836,20401.062732492763,0.334449643876527,0.08362232966701201,6
0.7417873095665735,965,9589,0.6187618825926386,0.7073868460771503,0.3887646686270123,15206.906487145236,0.5357118332749626,0.06921806650086848,6
0.6604655124767812,1070,15448,0.7775491212065027,0.5114745199569689,0.19021588834132624,19213.23261061424,0.5790399445248918,0.041323905154257226,6
0.7756785394072152,1035,8514,0.7818313718761176,0.6113367345787944,0.46870079627609235,16384.265416005015,0.30097996406226984,0.12074309985518614,7
0.858627260086295,1039,11900,0.6908912724616194,0.6910984209595916,0.41445981571565416,25321.050897522175,0.436040946944693,0.0699387753038646,8
0.9888,780,27599,0.9538682835123289,0.3377384897471586,0.9259,18673.1943883015,0.0484,0.005466679000713026,9
0.5885610142144797,1265,19690,0.8743671012908765,0.44386651384624226,0.33267810159894107,22496.31932518036,0.6044356054036668,0.03334192016861495,9
0.8472337936960679,1068,10313,0.7917809183845936,0.6579146058957321,0.3650596740657294,16881.404311745326,0.49122403283114435,0.14329405715577134,3
0.6589957866005397,1229,19035,0.8605369710360293,0.36069781766325815,0.1246725904181488,20952.952432778453,0.7082996017068774,0.05079932112578975,8
0.5316727603865087,980,10705,0.7350593617565675,0.6164999900922234,0.33830250393417355,16917.350312388236,0.450699242805597,0.06047028403728062,8
0.7721326974846184,1155,9614,0.843417493735336,0.49789312471062586,0.2244915951668101,17843.93926726818,0.7126271617004228,0.05277491875997972,7
0.8538943950725533,1080,7266,0.7681931043264756,0.5758076118970926,0.2332868796723341,17225.300482444036,0.5197305732767415,0.03066421089508238,8
0.8453577282518637,1044,8652,0.7182953512753687,0.6202566511664052,0.373411355836058,17060.669788701947,0.4299766849075124,0.05705762048201085,5
