ADM_RATE,SAT_AVG,TUITFTE,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7
0.5358128769013114,980,14902,0.658388962874342,0.34378856808462166,14601.724696707037,0.6204568161320752,0.01821058589838958,51504,0
0.6718122494841023,923,13229,0.7545873625503661,0.4177251191395067,14809.539799616527,0.38893059158158205,0.0778388937166225,35989,1
0.6334349438729319,944,14169,0.8593524085520149,0.4478486548101548,21041.141726441103,0.36552781993141575,0.1322755672766274,35182,2
0.5102044085544687,872,17239,0.5128513803411713,0.39687707395269245,16737.554516013257,0.5840506554512903,0.07350971065238654,46192,2
0.8023838424681812,945,13276,0.6813035968767186,0.3692947963885199,13595.738927668224,0.46850481449629017,0.07542339284436196,42536,3
0.3907560470196883,933,9095,0.5313355377744953,0.579807186418461,13697.088091293996,0.33495998699811075,0.07387638837117994,41703,3
0.5168279331399902,890,17745,0.6585788820126588,0.5339827234642601,17197.03574584665,0.5462385852071774,0.07199595276057394,41974,4
0.7659161341324369,1007,18111,0.7948781763631673,0.43308027345810074,22637.053855522878,0.5187208533452256,0.11633281537191134,33314,5
0.7077063178517013,1000,6603,0.6693636024092379,0.35067445012357057,15262.009137296482,0.4838694879152958,0.07349232768904071,35006,5
0.5977738278873151,1016,4710,0.5025836554054027,0.4862912781210609,13466.410201564791,0.341311365142319,0.10505860688351688,35949,5
0.6946013119332585,1119,19526,0.7050774669665759,0.21862607989380944,26651.446752219123,0.6591583261322088,0.02045140382023102,45739,6
0.7153672267925204,1111,15771,0.6160805303906272,0.31157054409645113,20240.558415155952,0.6837435242807107,0.05424281385884251,38621,6
0.6583245258815874,1172,24655,0.8402353210044948,0.20215944982221473,25675.486967765773,0.694219900487656,0.0057660014298541494,107893,6
0.8747493137593508,981,6919,0.7052332863853996,0.31648046834014953,21806.263380308217,0.6767445219879034,0.0726298654963238,46664,7
0.5149972511333683,1170,5408,0.5606615540099046,0.2545219915947836,16650.361343487413,0.7022160924506204,0.040896794184624524,40399,7
0.8565034991633161,1068,6780,0.7171203307919286,0.3334690822177042,20953.604945269664,0.722519157522239,0.07122653242043069,42839,7
0.34930583237580254,1210,31228,0.13746885424216526,0.13140672391256272,18355.76486949293,0.8292816117824896,0.02113743127379648,49368,8
0.32143565420731035,1121,5316,0.20878077342815352,0.487701528228798,9409.51580170546,0.43886258739793527,0.09665030228425808,38161,8
0.6627793630314693,852,10695,0.8127782288292564,0.5679964205776413,5250.0,0.5712591941589718,0.08054735927515941,55903,9
0.5242100262307833,1182,20287,0.53605461598165,0.25229959658901224,5250.0,0.7896908603437329,0.04255523303059236,48520,9
0.06484888009774706,1443,28626,0.24780964512525896,0.1641016591421272,14530.6454296582,0.969564622858028,0.0065405377892800475,66951,10
0.9975,760,16540,0.9077,0.7552,6263.344079946679,0.1017,0.0406353871506351,83184,10
0.7862559487927979,963,9021,0.7468949092815964,0.5079995495250939,21286.583542496865,0.46608508691139533,0.07978642096368563,44164,3
0.5653668110954916,1066,4500,0.7608040182794077,0.5240252596741907,12688.571125749873,0.4866337483476051,0.1144065588630659,39206,7
0.08591475999169942,1414,35831,0.20333424532282485,0.1219907729575485,20064.321916630863,0.1017,0.005703381303029068,106263,10
0.6981626989280865,1013,22011,0.7116894546376837,0.26169817793290806,20378.8894168805,0.575844151084132,0.0654583811348581,53037,5
0.8137159947684024,951,12355,0.602646749805233,0.2394091569973081,22399.88564796723,0.4990626142873908,0.06491345516991165,52865,7
0.39583561154655794,1348,25549,0.5989743505403107,0.15063033768073625,26636.31247260138,0.82517990530972,0.02468701230960845,69796,9
0.6535353863481559,938,17505,0.8152753063030959,0.4147644826761695,18796.015033582007,0.5139503963213117,0.07101639532539804,37808,4
0.7345862670989691,1159,23702,0.7347003492446158,0.15719238492167065,24687.031150674517,0.7615448497224225,0.033586570465423175,39902,8
0.7425771155276992,1072,21922,0.7800585266950257,0.34328417219509455,24591.712583917433,0.6398128211149681,0.033724614832090806,58123,8
0.38813340182711437,1139,19511,0.7030682171146021,0.24706897913966297,22508.639694438443,0.6735269254244065,0.283,38732,7
0.7364428690928327,986,18308,0.8447101767066101,0.3336336423245033,23532.440955957976,0.5135360547469855,0.0603028328734051,33638,4
0.7291293786270576,978,7872,0.6470823137245136,0.3458631911183468,21268.19200176334,0.5471868001481123,0.0744217385812724,46401,3
0.3461422696793736,1058,7330,0.5724629119306203,0.2979955541018722,19336.40975119618,0.5795657994131402,0.06929735213378412,29023,7
0.0584,961,6065,0.14036210383159367,0.4206120054228446,9633.85026488007,0.32538828021754446,0.10326510545227409,32232,7
0.38163648837689407,1353,18509,0.5154229919091419,0.17338621449979086,25772.550701200704,0.8866321832785504,0.02731712751188788,50293,9
0.8694818751927212,941,13753,0.6065528546560924,0.2896049145123868,21312.560224946174,0.6016125693840703,0.03775120061641253,43144,5
0.13429660091474357,837,10816,0.797148406980688,0.37822209607054613,15297.987510067802,0.263869061269158,0.12095364625349986,45524,5
0.7158155335577225,1010,16679,0.029,0.23639764023730112,20955.245473806906,0.6590732928095483,0.06585873013007908,39834,7
0.5292886610584111,848,13408,0.8333367862549933,0.5023886718099448,17723.350670163563,0.5095704013793269,0.08492478628834364,35986,1
0.8074025616375092,1105,21575,0.6049219551923312,0.306861545182084,19984.441317311008,0.6228025010293122,0.022173695600313747,50234,7
0.9446185034194965,1034,11146,0.7042172977386951,0.5285414919679168,22534.799459945007,0.5219244412001097,0.03802990113073261,49488,7
0.8832704986914217,962,7239,0.657059068174145,0.3599100356795061,21784.474891669437,0.44247328567821825,0.07417271372736456,43997,2
0.8957204810831687,926,6317,0.7996875919840821,0.40277417011301064,17804.158557118648,0.48338199827050654,0.07677138641132397,38220,3
0.21944226486469565,1201,5082,0.16316600061145126,0.4367903305568236,10520.39441818264,0.645421358549228,0.05668358008378776,51895,8
0.5052312056280193,1119,9030,0.619620480953498,0.233012885524599,19243.626651448452,0.6769076400250779,0.058237122043095065,42870,8
0.22181904502110825,1395,27037,0.3742467464878485,0.1987913944840751,17884.634042976017,0.898748133836197,0.011408576008400869,39920,10
0.817586450345806,970,7772,0.7083130377750266,0.39668876604357983,21748.98415121996,0.5267704025470169,0.07937856570013489,43909,4
0.7448019908823087,1052,12976,0.7428009113859583,0.3135720315718912,25472.8113004107,0.7784171818201178,0.03076791303518004,39758,8
0.25041022928892775,1209,34644,0.36526994911703053,0.1752291585436851,24377.758929899253,0.9073966627598108,0.024515743236040333,41951,9
0.7101778038675107,883,9905,0.6470547611765692,0.4361495437834777,16481.922397274273,0.43411982383618214,0.09192178590992957,26624,3
0.39196964767432596,1085,4088,0.15098528891144558,0.3608300392531706,9712.971467468542,0.5900321828683882,0.06099929482671407,39824,7
0.25875341882100283,1403,31482,0.36782598304407116,0.1513100623915764,15181.91805620081,0.9438409446496073,0.021600290418337813,57252,9
0.6470227364953169,1112,19284,0.6450850127425974,0.34348029214893083,21883.11741292984,0.6505010807757671,0.05059443225121929,44933,8
0.7539896392424527,1172,23159,0.436423513719257,0.20754879019339328,18090.62188420719,0.7794436724949282,0.031965851421783306,38158,8
0.5956142731125177,950,14058,0.6158187453253042,0.1016,15160.543526475883,0.21709841648509218,0.17727025789521697,31442,1
0.7355811807459757,879,9759,0.6070951805594201,0.32464744498862974,18562.143763635555,0.4391858229743023,0.0881070983731216,31876,1
0.6608922980677941,876,7319,0.40023089948678375,0.3445222117328014,12168.604788668987,0.44581915928468796,0.13803928668032955,29145,1
0.450108501825359,1282,7644,0.5047617353710115,0.2813067156762634,17121.80435012025,0.8359380747586885,0.02862797036161434,53505,8
0.766252513018547,1010,27015,0.5703411366575212,0.3854522308727689,17666.995662463873,0.43622578632996467,0.06190232122421974,49386,4
0.7387215044295917,1062,14718,0.7900880401755377,0.4279349607678459,20991.82442802425,0.619361402403097,0.04150342110624267,38285,7
0.7773685723008987,886,22748,0.6571583035621367,0.2957588761365785,20606.393683835733,0.43684886088481295,0.0928347597815264,38153,4
0.49695410134892637,1054,3495,0.7399338721877454,0.38647911032772586,17124.08167172937,0.6441855771315427,0.06554568139320886,35768,6
0.7134306897033017,1094,10714,0.576126306180656,0.23835042512739688,22024.70030592975,0.7565358290968409,0.09830191187121975,29727,7
0.7809465577761395,1075,20057,0.69010385261986,0.24656086036546437,15018.816493909686,0.4222959822729994,0.07759511607085234,33242,2
0.4529790968675562,1219,10893,0.4974690586215885,0.19908235963741183,22162.812279890615,0.8209090460162284,0.021883610752647397,47919,9
0.8315787410326256,934,14583,0.7104723663858757,0.36764409796529385,17556.625381455593,0.48686285290978065,0.09228993802378387,36544,4
0.27977296531156187,1455,29440,0.4305017635660704,0.15224107626026562,23779.991104955785,0.8472235263562042,0.001439671658067759,78944,9
0.7356561738313158,881,16097,0.6127346936050987,0.3106095240313953,8259.093904803192,0.47396610939227096,0.20423626760857094,34709,1
0.874404530437668,813,4461,0.21889360525900112,0.6501230394383666,27000.0,0.15393186688795707,0.15284309089645268,29677,1
0.9372522632853386,963,11588,0.764456753277972,0.48320331665777183,17197.410689029508,0.38392657455289136,0.14280538992081143,26835,1
0.6110754316996797,984,16175,0.8298361084477925,0.36616450755484387,15366.763771612832,0.28064719211915357,0.14317529289226455,42846,1
0.5809607970671422,943,14068,0.8962732009883454,0.35126833462346296,13201.435658382978,0.5592204418975391,0.06748035038521533,44698,2
0.7314055854947094,888,18089,0.8940833683818997,0.44864249423639213,18720.83257614487,0.34340203254963025,0.06762548966001057,42000,2
0.6078342664906887,961,13091,0.6859508639912808,0.427245747771444,11604.886374371734,0.6730131249525529,0.03447125083773098,32357,3
0.612123570012396,1048,14004,0.8682509524729597,0.4215490919115106,24012.29573132795,0.5511187942785254,0.06297169074037845,40240,3
0.7732040383086366,957,18831,0.3962309314973377,0.23650653350930098,17824.234759681814,0.4383195735916012,0.05486516880436187,41420,4
0.5570601120695223,950,15838,0.8112687947061158,0.5029518647814557,24032.149573705236,0.39851867744280395,0.0823499867833655,40734,4
0.8758649281142833,938,15707,0.7523719178156463,0.3802884424600217,24195.00696623514,0.5029810420458768,0.0322748450940349,48456,5
0.6669128714066026,1031,7127,0.6275079188764973,0.24965502064530265,17833.299929523055,0.5215382813076787,0.052056819906969705,39721,6
