ADM_RATE,SAT_AVG,TUITFTE,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7
1.0,1437,27834,0.17449390704026796,0.9451,17685.13076199115,0.9364087311402222,0.04114474738675579,72686,11
0.8251197328174849,1100,17958,0.470276736692518,0.21371317182912913,19382.672453269013,0.5512317483540277,0.05381230338511393,38360,5
0.1973964064480636,727,8477,0.79289679215377,0.7926556651383193,11224.079591619413,0.13732729556171017,0.20749044737145253,22675,1
0.8618108878200983,1159,17091,0.573067769221087,0.2847707580121937,18174.245209136418,0.5653787120785885,0.059566656570576096,41498,9
0.7848586139694134,1128,14725,0.6771330716384684,0.3365298653149651,22657.155387800158,0.7464693576326585,0.026004044709174876,44540,9
0.5185063892523044,789,8964,0.6656577755575743,0.6065176067570821,18810.640843093235,0.14450140543920775,0.16147427370422945,24987,1
0.8141654644884426,1032,12960,0.7610076306752223,0.40133434311723754,15416.169014184226,0.5117008013020674,0.06323065561921504,50903,7
0.34185360473931753,964,10204,0.32208219695491,0.3707871159866052,22203.054260517296,0.6495659343714077,0.09033937407305027,38448,7
0.22000828735198438,1333,21050,0.45633260881913795,0.2172369977617799,8755.715437613611,0.8664098964991462,0.379,21200,11
0.981006644328652,948,11781,0.752075303489112,0.576538026722675,18538.525586741693,0.1598600835724716,0.11885067958360082,27410,3
0.6688315938515097,1173,9201,0.35882378185686126,0.11435832116544806,19183.369747529498,0.7959625123127037,0.035172988374856724,46150,11
0.6918147658648139,1049,6491,0.8825283776959613,0.49881542502007103,13326.900073975543,0.3511187737942149,0.11765757982421145,27018,4
0.5472116502821748,874,11116,0.3676281943278744,0.1664439124237123,13724.939003023654,0.4699439171961418,0.07807750592618361,45724,1
0.4716022684506928,954,13208,0.8261408083786236,0.4456643889222912,16237.503175086584,0.5433045099788172,0.06659265310081298,46159,1
0.4182679786648539,880,10179,0.63931892863028,0.5525581945310726,10651.145613583798,0.49075624462783346,0.14499545411816428,33874,1
0.34814333651046503,845,4148,0.8648753468342889,0.7889009470170526,18441.34473550538,0.3278629061606055,0.2490012023106746,24100,2
0.5599777033222282,718,9062,0.8956662918596086,0.6952664368349455,13428.124392834867,0.38860676941762806,0.2955572426814931,25540,2
0.9322471310155924,1050,4389,0.3344466298733074,0.4275716577812314,26000.0,0.6490344115709966,0.04008325158810794,21773,2
0.4617328711010613,958,12824,0.8713063797521707,0.4328718070549568,18838.70475106696,0.5047978174698368,0.1938292648986977,36335,2
0.47424173510358153,1052,3513,0.42622241141222905,0.3467004162090166,12229.811744133567,0.37310888908413326,0.07489197320155794,32645,3
0.9178397582489566,860,7534,0.4215047785683991,0.44575732192600603,12144.115741819889,0.16488460338410627,0.1115310083349056,42904,3
0.8583396000604704,1048,16473,0.6720109873335327,0.43466791258823,16047.990557082227,0.48534872327035083,0.09909773540069014,39751,4
0.4575010293374511,969,8378,0.4614460286705815,0.3890131658632376,19350.85757496248,0.6202896032115375,0.06798234259733545,32706,4
0.756093019460595,1053,4423,0.705766701869674,0.3686442335927665,11197.831071863617,0.3888762969851246,0.08267576611584054,35386,5
0.5443399056220845,1025,5780,0.6512645477387387,0.4679909777346946,15805.027699474876,0.4087867033661675,0.09684106565790233,34811,5
0.7401514689706519,1068,4102,0.5077048724102418,0.4338962685280305,12570.435640850978,0.3372762357253313,0.15460468515841383,32993,6
0.5300856794888253,944,5703,0.6506624708868678,0.48506704297051667,14103.61335052224,0.42057780973335074,0.09937908243919773,32535,6
0.3563195493572722,1013,4644,0.5602837728344485,0.39995545863934767,14548.99382132127,0.5274198606684846,0.08904312977510795,30641,8
0.5783815090945685,1093,7166,0.5211460290435432,0.27537959613566715,15247.560611395058,0.681378769324801,0.05946046292451193,46584,10
0.3806560821483378,1251,20803,0.2980029310901489,0.12333815964796496,21218.9832086161,0.6537344464534272,0.06313090215654095,48009,11
0.42717572020415406,859,2574,0.5733915478256265,0.561173000026874,8727.564289991244,0.16456819517333357,0.15653661637158373,28749,11
0.6376999999999999,922,12442,0.6244,0.4504,9500.0,0.3333,0.167,29100,1
0.522,865,5807,0.5858,0.6055,10250.0,0.2851,0.154,34200,1
0.8064,939,7499,0.3114,0.22700000000000004,9960.0,0.284,0.13,27700,3
0.5837,995,13383,0.7986,0.452,18686.5,0.375,0.071,37700,3
0.6904999999999999,991,11740,0.6589,0.3782,10250.0,0.4568,0.083,40000,4
0.359,890,4459,0.7496,0.6277,24250.0,0.3183,0.099,31000,4
0.5502,871,4159,0.6948,0.5506,18071.0,0.3246,0.171,33500,5
0.4363,863,4270,0.8446,0.7346,23750.0,0.3167,0.162,26600,5
0.9025999999999998,990,3700,0.6484,0.3921,10500.0,0.3292,0.188,40900,5
0.5757,893,5394,0.8105,0.6152,22907.0,0.3375,0.23,33500,6
0.4066,1175,14855,0.7886,0.4086,23250.0,0.528,0.069,49200,8
0.9164999999999999,1094,9563,0.5246,0.3926,17686.5,0.5313,0.113,30800,8
0.7404999999999999,1105,31382,0.5962,0.3103,16500.0,0.569,0.046,54700,8
0.5889,1199,19343,0.5177,0.3163,23000.0,0.6705,0.05999999999999999,42200,9
0.4304,1154,5931,0.45600000000000007,0.5809,13750.0,0.5161,0.089,41700,9
0.5681,1212,5723,0.4650000000000001,0.30649999999999994,18750.0,0.7688,0.058,41900,11
