ADM_RATE,SAT_AVG,TUITFTE,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7
0.6292108352169231,1148,26226,0.49132643729251524,0.2521203494207901,22378.940149475213,0.6759468373531771,0.05559024442786924,56945,7
0.6877830275337975,1074,18676,0.5455215167128401,0.2709523049748519,21032.37754286232,0.5943800446369273,0.029643882510456424,53942,7
0.6113868606734667,1260,22758,0.674262250794111,0.221893114098898,18584.187760061766,0.7311986832675436,0.02386108661075201,39207,7
0.7159592727210593,1202,20611,0.5383929671446024,0.2025878543449252,19899.907650432935,0.7434647960484269,0.05599909414824127,43176,7
0.8573539063306745,956,18337,0.6928179122782157,0.40688550866067624,17947.323883774974,0.49725264863934393,0.050972422061448884,46962,5
0.794555765356467,1092,9521,0.38847859309928395,0.3019269770240858,13352.862389554706,0.5578229173998267,0.05356566884915831,41379,5
0.7381793444748543,1082,22826,0.8804222208719772,0.3094399247290035,24540.746563931687,0.5259382658952075,0.042724048646374295,55941,7
0.46121693696483074,1259,6407,0.21367820606075388,0.3860165153423665,10700.802987204006,0.7539296834925684,0.007186062943112423,51901,7
0.2679725538512303,1062,4894,0.3394587777671452,0.3752456399681086,13108.873148686094,0.687943967579839,0.058931893259566756,46515,8
0.8335347804489467,957,5671,0.5961434083748909,0.39010025963203887,11975.748574248868,0.31257976249232144,0.15733648514339196,35985,2
0.4342789594090894,1001,5298,0.31747416581790866,0.38977270552332405,13565.945370950827,0.5122187090362007,0.051492967054780354,39398,8
0.5357818687278894,978,12755,0.7582798412122711,0.45975413341037147,17998.348087835027,0.5437481946607683,0.037968598994328986,39665,3
0.8245814169026264,1245,26027,0.5834331232946981,0.19041778035296203,20067.98117305705,0.7960242258656628,0.019657314964421378,44249,8
0.9479249214404704,1084,16757,0.6039881111627723,0.30707373390370807,21460.42032373429,0.45023299143232565,0.038376268628298627,41309,5
0.8512614010165983,1174,17383,0.3624135915496654,0.18965128548788718,15591.125364508473,0.7207488371999428,0.04111374367760393,46114,7
0.7376107528660042,1000,4912,0.3777195836176809,0.35924721420365396,15720.02530206781,0.6984081243920686,0.047733561651452316,53577,5
0.6756710252879654,989,14667,0.7111844671727885,0.39291734274456064,19227.843572562007,0.5356412047552739,0.046127800612390024,33971,4
0.7645825849177686,1154,34324,0.5398569786318077,0.2698542379043982,17739.822329852585,0.6092682950684897,0.03756912735954644,57254,7
0.6474902920978162,1010,6796,0.36809830673293353,0.40465567597019547,14874.834909000105,0.4625048337043046,0.042705921158091034,47944,8
0.592118658076312,1060,10169,0.6209887158617922,0.36121532012711755,18903.401372424443,0.47350098853396283,0.032474355717523086,36887,4
0.1512880139478613,1519,21898,1.0,0.11627750027614366,14787.529533591718,0.8933620343903714,0.199,26300,10
0.5208728021273565,1220,16487,0.297769845991799,0.2312060689469729,15726.472327755302,0.8428823390324582,0.03825454493800735,50326,9
0.8671074994622735,991,5936,0.3535346924513295,0.3272215029871849,11801.621615008182,0.44162696953452957,0.08564049356059332,39550,5
0.7082605635362198,1052,15024,0.9123817264435448,0.4875528137247638,17913.990802755943,0.5741487214290953,0.048666026971349384,34805,7
0.460327906636566,1382,26266,0.38964284950043687,0.18952834521638767,14579.016061128961,0.8033856802663415,0.028649128375133205,30973,9
0.5181118992476582,1124,12406,0.6841587803127467,0.5731868549552074,18933.309019892073,0.4499808172526809,0.03275356813764262,98600,2
0.7085104615348292,930,5230,0.45471737435018134,0.5859145000812431,13473.488876812771,0.5037481763650087,0.05307370262148384,39840,8
0.6821272287633657,1206,17470,0.5616687458391495,0.3032869295840578,20008.314866439672,0.5657016969899732,0.005499223349387589,67394,4
0.6574822066320284,987,14986,0.47100210681748367,0.2643237608463439,17043.602424344106,0.3819882205901784,0.0490576942467755,43747,2
0.6807994658745596,1100,22277,0.5475249688362659,0.31990732963119606,22121.846698743502,0.6918402753492965,0.049817270675760486,56947,8
0.7004646213009239,1017,6147,0.5268988432092832,0.35020989152084936,17755.49393776815,0.4267163015734531,0.05520722050711472,50112,3
0.6490107315764556,947,3895,0.6221387397143299,0.5222997581037391,13832.27172291723,0.2508711408464145,0.07871857571279,38701,1
0.6728494715037168,1057,6074,0.3995451477607471,0.37585465802061824,13485.551911492217,0.49555982396833287,0.1253697744052387,34081,5
0.4832628602418636,936,10669,0.7885404325338528,0.5141746333471339,17736.539960244023,0.42953540146599867,0.05911100564675011,34629,3
0.5549546422194057,1534,5956,0.410654988893416,0.5958356678080035,13483.086461671428,0.3048619724740872,0.10821681431556258,39488,5
0.8166612721884108,969,3376,0.4162655572114698,0.453035352184486,11810.832933112175,0.4538981583708467,0.19266516576087248,31217,3
0.6921634567084282,879,3969,0.4016695237684785,0.638068631402414,11491.56961782062,0.3489537931658567,0.07933341929340056,41067,7
0.8904917120713299,1056,8897,0.48611901619840714,0.336524939873985,12017.18679528915,0.46976621189647516,0.030911722315618163,40558,3
0.8883134608130685,1040,6335,0.4501726962907693,0.3035163309576002,11248.622244336959,0.3747360613060701,0.06920628255907008,30754,1
0.4603867663880802,964,4037,0.5344486176196965,0.46627524129523235,14423.405735789833,0.36341325318233286,0.07076311640033284,39309,6
0.6424467099165014,1053,8033,0.5630623843474984,0.4077184635533845,18137.804264392173,0.5488948980709343,0.08694817050175964,39977,5
0.7994667935998154,1001,13422,0.7079804785358685,0.5870287963592108,16067.460544804046,0.5575180104024772,0.06584603045520314,34457,7
0.5214472682713082,1030,15411,0.8642786661796342,0.4519056614564765,21540.868942940026,0.42240643003373435,0.06280826917690555,47065,7
0.9663770867416024,1076,6349,0.5311942205779736,0.4045779070384805,14676.326808087364,0.49009288214480173,0.09747066344454228,31853,3
0.7806781859594116,1023,5983,0.6208836086434428,0.5297227598787209,15856.539454208252,0.38617518104049886,0.11349003408779962,30509,5
0.8975359738737151,1125,22657,0.8951949894162134,0.3322472800162036,21715.99195002458,0.5986300131411751,0.011350575893984034,35526,6
0.7772033135850057,1061,6601,0.6456281328894027,0.3637660132035077,22490.384662004453,0.5625569123247156,0.048696860051056744,75075,7
0.7860290140589492,1043,6130,0.48317088321215046,0.36702773574091435,16033.115926762428,0.3712903590909049,0.11621779360371212,35512,3
0.760170590047119,1117,17429,0.6340322531493088,0.30159312720250275,22200.35566059711,0.7159610966319936,0.030204869710868564,42713,7
0.33210633674476225,1055,4358,0.20372049446782312,0.28446841756525887,6405.889294154243,0.4975208938185034,0.0655949627234773,37518,1
0.35167842674784433,991,14557,0.48270961670989476,0.2528817501690249,18108.915215754452,0.3627268184139468,0.08510669860413786,37055,2
0.5115305305908895,963,16827,0.8455720428963567,0.6325448433512726,12786.584588728325,0.42606673764527636,0.08037540341137567,30780,2
0.4473677999597537,1172,6002,0.3290189825809692,0.2853550780933538,8713.235227877367,0.4212928161734767,0.06269318561640003,47494,4
0.8353268365355327,946,5286,0.4982037932832502,0.47682252045219414,14183.36265943769,0.5112395501867865,0.039532332199998126,50639,5
0.783668281217706,907,3603,0.3341160660206236,0.36812961886266765,8960.936392493339,0.9576,0.06225585289020923,38935,2
0.8264253816029712,1102,10128,0.37010971538969456,0.31389207395288765,13137.0930828037,0.5970816292122912,0.0406432720757896,47360,8
0.7285995344998094,1028,5728,0.4632556358532406,0.399815070191696,14442.23000278347,0.5520501874086008,0.07825667167978945,44518,8
0.6763358198050505,909,3646,0.4233107070130893,0.5786776501686746,11445.694488508821,0.38663911732635536,0.09928904851114763,40388,3
0.1842876015528588,1437,31245,0.1619918106431863,0.6475,13770.533076971795,0.227,0.010152370893863154,60757,10
0.6016932824619343,895,6147,0.48718101164908506,0.5708441405545541,17095.292169867414,0.42291910983544523,0.09943017143838696,38815,8
0.6269844061887244,1095,12104,0.5461913516473738,0.315435014778876,16469.207535252055,0.5187420401289803,0.021181091274591588,37405,6
0.7414110665836539,1051,12857,0.3573534027450183,0.29573319350104793,17389.36400535676,0.4279072184539082,0.044862446042123236,60375,4
0.47836563524667985,984,28613,0.6545967337942273,0.5015663355262123,27365.7037685912,0.5900021451169346,0.09649746021373913,46639,6
0.8102623600571894,1012,7222,0.40491686416126454,0.3048639755096759,14146.709077046728,0.549239827453131,0.05479670377913192,41308,7
0.7083904101092638,952,20462,0.9577238196020024,0.5632994652558482,20580.318362937796,0.6624637627550546,0.052316015486188194,54092,5
0.7285179713926802,1121,14906,0.43507794760153173,0.2651331343270531,19095.78442830341,0.6460527978687648,0.05416901093664759,37279,8
0.752,967,6601,0.4574,0.45319999999999994,11293.0,0.3642,0.097,31600,3
0.7673,1231,25538,0.3973,0.1856,20832.0,0.7752,0.019,51700,8
0.6325,1043,25047,0.6934,0.3551,21500.0,0.6677000000000001,0.06199999999999999,37400,7
0.2199,1289,15123,0.374,0.3624,15200.0,0.9031,0.022,54900,10
0.555,1030,12950,0.9457,0.5635,16666.0,0.4724,0.055,32500,6
0.9219,1090,20413,0.6392,0.255,22697.0,0.6786,0.033,48600,6
0.8359,972,13775,0.4346,0.2925,15969.5,0.3843,0.083,36200,3
0.6872,910,6821,0.3844,0.44259999999999994,12500.0,0.3808,0.058,47000,5
0.1055,1534,15679,0.2508,0.1063,14583.0,0.9307,0.0,66900,10
0.876,1057,14109,0.5742,0.3656,19843.0,0.47739999999999994,0.061,40700,7
0.905,1070,10722,0.6008,0.3618,20000.0,0.6652,0.071,35300,8
0.9569,1123,4422,0.3741,0.2428,12511.5,0.5409,0.053,43800,3
0.7517,1134,18359,0.6207,0.2767,17958.0,0.5714,0.034,41700,4
0.7044,974,9587,0.8114000000000001,0.4956,17587.5,0.4615,0.04,39900,0
0.6076,1045,10013,0.5183,0.328,13136.5,0.4737,0.056,29000,2
0.5709,1066,5380,0.5257,0.3843,8250.0,0.526,0.067,34700,1
0.9963,1036,2404,0.2567,0.38810000000000006,7725.0,0.6011,0.029,35600,2
0.5575,987,21113,0.6741000000000001,0.4852,27000.0,0.4465,0.076,43000,3
0.7304,1020,5643,0.4882,0.3855,18166.0,0.367,0.106,33700,2
0.4677,926,26008,0.6943000000000001,0.4819,14500.0,0.4918,0.063,42400,4
0.4239,1303,24394,0.5333,0.2131,20900.0,0.8777,0.022,40800,9
0.8667,1137,36395,0.5472000000000001,0.4906,38000.0,0.5,0.097,39100,9
0.1984,1380,29928,0.3826,0.2308,21500.0,0.9117,0.018,68800,10
0.8216,986,6413,0.5472000000000001,0.3547,15916.0,0.5132,0.079,40300,3
0.882,950,5590,0.6583000000000001,0.4433,17500.0,0.44430000000000003,0.093,33800,2
0.3734,1235,25896,0.4412,0.2076,25000.0,0.8043,0.022,61700,9
0.5122,1294,19663,0.3726,0.1389,19500.0,0.8401,0.029,64000,10
0.53,1112,13810,0.5597999999999999,0.2167,21500.0,0.6738,0.017,37500,6
0.7265,1172,29264,0.6292,0.4011,21250.0,0.5669,0.035,73700,8
