ADM_RATE,SAT_AVG,TUITFTE,RET_FT4,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3
0.8260805095645145,940,13594,0.7198231064833442,0.6912912695134658,0.45905245988364957,19392.79043181293,0.4114246216748723,0.08309066349564226,5
0.7660382790393484,1149,20045,0.9025030447744359,0.6407332501345975,0.2492172503983034,22848.56010424615,0.8043648008973494,0.005383413040274414,6
0.5330462652479682,1178,17225,0.8926085912279016,0.5418135154410355,0.26979126235021234,19929.489292968952,0.7162978780625808,0.09120266148264952,6
0.8694360900914689,940,4882,0.7373049049315159,0.6233784602732702,0.5027603884463006,14670.085695188243,0.4224489544859793,0.0553569944155671,6
0.5527073326898864,1153,15146,0.7932559033948047,0.6033222358979458,0.22169655617104683,21915.406907756544,0.7226210182205828,0.04909600177086559,6
0.6833618452146001,1154,18209,0.8690694348952708,0.6864671860091164,0.28047844081743795,23179.489394787415,0.7670982489931442,0.03193828959656533,7
0.6043349305425683,1012,5772,0.7970017001117673,0.46806653491325634,0.247846629368899,19299.864862466267,0.4718847941543771,0.0334429343021518,7
0.4089952317323433,1016,17805,0.8534335770548617,0.7052408862127871,0.44825847933123203,22827.497966077404,0.576728917682804,0.043313384079257916,7
0.5840715611259382,996,11916,1.0,0.6191045074201065,0.41380641328402606,13415.395783396238,0.5730348917402872,0.0019814628280075655,7
0.8218045591319049,1064,19838,0.7600418458075925,0.7412583461419555,0.2598433169160564,20491.60376292582,0.5859083851857612,0.052089943499254845,7
0.8767920234584123,1191,7432,0.796995786920087,0.534099528722502,0.26403261480750745,15391.587819148539,0.46842949892869606,0.04365431184810275,7
0.6596734392622188,1049,16422,0.7851450958013443,0.6447088687144064,0.21980476398450016,19155.57579532892,0.6652226127316095,0.050566424489073926,7
0.5741544561907327,1243,15163,0.8958697886468997,0.5701012089545637,0.17948719823791248,22582.455374243797,0.816517266584757,0.03559341544975597,7
0.8692023372545716,949,4521,0.7945576437837342,0.5266550838305989,0.4514320111174661,15356.712709756775,0.5074485526169252,0.0463393047428177,7
0.5275697862236877,1061,16296,0.7033661446836867,0.7278920498811955,0.5526177064348609,18830.466163705496,0.462584478164121,0.10778813437234513,8
0.15653370234033967,1379,34323,0.9742724371962939,0.2990365422075278,0.11595977023034228,17544.645816978627,0.9364740214016262,0.014133015454480632,8
0.19477368420633892,1411,23066,0.9562343252603266,0.38254297282215516,0.12170502235481898,18007.617105122165,0.9166297747388389,0.01284420847015158,8
0.5348053405000394,1274,20174,0.9618939904405769,0.39321923591996016,0.15649522150120393,20191.151950384316,0.8534620105735009,0.023591307367108173,8
0.9836335826083522,965,9777,0.6303089867158757,0.6350917543168162,0.6385198369341097,9623.402519251125,0.5164164402070099,0.10099242427064085,1
0.562242683670425,894,11213,0.7369900903160771,0.8687242449282643,0.8201173039702575,22857.36042341293,0.4062654446613518,0.13114168543529442,1
0.3350211813931181,858,11395,0.628686585450549,0.8412388919155066,0.7518609350206426,20959.477585197747,0.47272606035611653,0.12406739618641223,1
0.9425604799385326,985,7681,0.6434218310025505,0.2566993625792449,0.4796920425034866,7139.475276351951,0.6575619807430311,0.0123330812817729,1
0.9463168724787848,951,11486,0.6764257199117203,0.7612648139700356,0.5934606067685394,18350.195674202652,0.1746430664940836,0.11930370118926578,2
0.6635901061895476,1026,6180,0.6171245575432546,0.6572201164896951,0.5051690991744071,9333.35126348642,0.41748689217895,0.12062912989426774,2
0.7431534068821245,952,7200,0.6791176794229405,0.44088967476188073,0.4660779554460544,11743.10018152174,0.3561940455670481,0.10324469055383931,2
0.23321278502099463,1313,29581,0.9701569797986761,0.31429554565811024,0.11388259860844735,16953.389890433285,0.8878573695158513,0.034654074323156446,3
0.8409621806977687,1102,6637,0.7666441074742345,0.5208309584370256,0.32659902239158156,14535.515158377826,0.5454893970125696,0.07537700002386964,3
0.8248586577965024,1102,11182,0.7610066595481069,0.6818018241472571,0.3074695559995942,22663.845660288458,0.5426122800204163,0.03740815869088523,3
0.0569,872,11212,0.6800985369041092,0.8534953102049122,0.5012827677990648,13472.841746173683,0.3634919541959458,0.13559561916834098,3
0.5741623865675356,1145,6208,0.8563592301310521,0.5260872574577485,0.15285670218997,19292.75665845795,0.6738290154222194,0.020565641023780456,4
0.6015363410180444,951,14614,0.5593944089522465,0.5965260870579836,0.40394156197991243,10655.063227273193,0.41351954010451586,0.11790175824481623,4
0.4007821855166496,1064,15300,0.7925299667954042,0.5974157634527234,0.3540599999064644,18986.962994307964,0.5780143826851479,0.053940598471296904,4
0.6011814844742818,1119,12155,0.8186896162107822,0.5449656227289144,0.3146553314942373,15370.55593409723,0.5254814441206166,0.030951329590946756,4
0.7683468254144841,982,10226,0.7811116082282217,0.7604854824764463,0.4385827573342861,21680.02191415591,0.3913441563208396,0.09335291672384351,4
0.7200032192931606,1175,12940,0.8135526317315449,0.4429774733940101,0.21835132101181942,16475.823850911147,0.6590068753064503,0.06941107346129952,4
0.5538839900038297,1311,26851,0.9664457846776972,0.3733532986055322,0.12238307871185297,14124.934091051542,0.8994180954132774,0.0220940900254905,4
0.6705294325574087,1090,5638,0.7009664000264828,0.702256102471699,0.45269610999108817,16253.389135729956,0.4354577711417329,0.11506756345588325,4
0.49603144964579293,1027,13098,0.7135436658485679,0.7133686006577309,0.3841009004921485,18045.054489570226,0.5064006349423464,0.10258507031120548,5
0.47092475818610474,1287,4145,0.9197274288682401,0.46751056562358784,0.2061452044796917,18948.645433840426,0.758080088593761,0.012497546638979574,5
0.5996089443545176,1209,22277,0.8418233237136284,0.48065538858469214,0.19103482747560374,20082.785580289747,0.8092689835974962,0.028201694767497267,5
0.7936609921474554,1115,8569,0.7639917981708739,0.5812297062936163,0.2541122664123619,18536.614278748344,0.5797493913970717,0.046592079187824036,5
0.37676846213965715,1140,3029,0.905550713191953,0.15941568081814197,0.49099238916486987,8904.336105159478,0.39613619013615414,0.07894892781145005,5
0.9162600218336282,1061,16696,0.7565725763557594,0.7603346046121406,0.3492220648450009,21692.18095367316,0.5711746509545036,0.05514389269518791,5
0.96298710281181,1137,14237,0.7801267940049357,0.5919101394897073,0.20379211006208026,18800.975597676355,0.6508857794631455,0.04769938620604651,6
0.4779782729801706,1061,18031,0.8426434895808884,0.6448859247644246,0.43255120439345124,25063.394065321714,0.5812069337993708,0.10683034752336473,6
0.6192732304531219,1068,5880,0.8401158449639222,0.4913449916481307,0.23882831427533302,16129.409839532438,0.642519571549196,0.058198066631144095,6
0.7514588326147821,1175,9444,0.8127355435885338,0.33244856540650564,0.21697277940339732,12260.068824400181,0.674418799908681,0.050469556552026826,6
0.6586385328304242,1020,13430,0.7047857522721809,0.4655695150649346,0.27050951349230756,16774.940843558004,0.41433411245884527,0.05510436219532795,6
0.4282522649087122,1313,29796,0.9289509421604856,0.38016212119854476,0.1749116142620779,18108.28255517254,0.8400516804234106,0.019726047936630735,8
0.1973033965380933,1475,20251,0.0,0.15873547746540892,0.13564985353258366,8466.68412634034,0.9471934160160084,0.379,8
0.8381538622734219,1014,11540,0.5017925548639991,0.7257264573340528,0.3727006852113932,18272.031357350515,0.6530717256700137,0.059331730028629036,8
0.21624085520835548,1380,26716,0.9629420382769113,0.22059592110991633,0.16900426322316514,13019.91233907781,0.9115494513577728,0.028541044963549776,8
0.9275657110946548,696,16772,0.0,0.7730405247735257,0.48281868813538337,20699.05110229508,0.8778319984540365,0.08055286012872237,8
0.44162406976416047,1045,7342,0.8209877875598258,0.5925250837791615,0.6172535947867344,15356.096148725499,0.38325975289472386,0.048316162262538716,1
0.8983423842131223,868,9130,0.39361491963751283,0.6814373201310128,0.6163870919374028,8714.107172819073,0.3972164864203317,0.10777157355812604,1
0.7010128863486178,969,4393,0.6591826154263009,0.6322688530492275,0.3842510254192777,15660.845133216415,0.43609350797229934,0.17160702569790953,2
0.7449477492402248,806,2208,0.2759619415903265,0.0,0.8949804177518006,11379.075194996163,0.1074684398176399,0.2245357698191369,2
0.9884095932330242,1067,11492,0.7752314174303037,0.7324586406360633,0.33207789111893626,21429.091568531556,0.6409573688753452,0.059088954854414906,2
0.37339198621470693,917,5605,0.6410373860411996,0.7305264254136999,0.6118280152554456,24828.938458892175,0.34023934480248363,0.11087045173267676,2
0.6037414121264071,1022,24741,0.6182546319171601,0.5370353086667424,0.3039946258087916,16553.816046901957,0.4482275832172934,0.09703224845526255,2
0.8675738406829169,788,9827,0.6050009502667175,0.8451982006152601,0.6834857574997784,18867.6588052059,0.31973382800455924,0.17620037318553652,2
0.6479858743897424,1112,10774,0.8440570040586258,0.8430278066152066,0.35486453547953534,15645.524683689506,0.6568789348899713,0.021852392733264205,3
0.47620949077423,1046,5329,0.6477800609031075,0.42275089422583995,0.3534765996602783,11055.192408774954,0.3408347079665541,0.07631294269379009,3
0.5538243950621501,977,13696,0.7002870774182072,0.6467564541320465,0.48450908067864573,25579.265041403352,0.4255297555766588,0.05968863603317593,4
0.6804791402704162,1173,15257,0.884967617870252,0.5638992720334418,0.2224891488867024,22086.445682216694,0.7147772917737479,0.019048011464796673,4
0.4000151490349138,1143,16924,0.8429330391076653,0.6976726215193582,0.23854927483157756,23570.44561496752,0.6942249515934713,0.016950343698490616,4
0.5730364378730695,1112,2126,0.8213319505204194,0.706423028693935,0.5246543309943926,10897.871409899442,0.49857153334228427,0.11727488868734999,4
0.5197626267136266,899,16274,0.7691024086738443,0.6561276604267396,0.5391068797941997,17966.086258630618,0.5453460267151627,0.07726241980003194,4
0.8380490622752996,1219,26039,0.8801171484644092,0.543940231900928,0.21878131987674054,21292.06511798504,0.80102311917336,0.019975003608061065,5
0.7342241580699801,1030,10965,0.7936960656487703,0.8491225333114527,0.32302097973725674,23626.640580737432,0.5234290344736181,0.04534865385743814,5
0.5049057451412939,1156,4379,0.8439946175028101,0.47670535203191616,0.3988833473739556,14112.254880928474,0.6597146772951389,0.04486869907458859,5
0.8467023888070717,951,13027,0.6778400097872866,0.6710915993015841,0.3985938973901666,13404.60271161213,0.47487393195286015,0.06348280492637479,5
0.40570284138779944,1129,6585,0.861095074392911,0.43464949405778996,0.6029975973698155,14439.005961219105,0.49611095674164524,0.09806956724114754,5
0.22784105713390712,1380,23772,0.9454302354045007,0.36016452679722794,0.20966729769047598,16975.804095118732,0.9500870415791526,0.006586316498054934,5
0.7995976980952432,967,15548,0.8037530316705863,0.7195134490230297,0.6181595633507607,15061.736041459473,0.3363177699938764,0.15165280301129933,6
0.9195168815229565,952,14629,0.6989595332235925,0.6223845922900889,0.4286941600961111,19778.019652260977,0.4101700430572932,0.08863917842667415,6
0.5814851563166732,947,12077,0.6699535157243286,0.8876678572409374,0.3464139307272159,13148.042987782834,0.5460892886753081,0.0833222793747564,7
0.7404502389321633,930,9721,0.6646391639833225,0.5899382776827752,0.4170437139573466,16487.81482744479,0.36592369133732033,0.07551817990687199,7
0.44751359365766613,1113,13149,0.7267357160453359,0.8397355726160023,0.48881141371833825,21575.57442394183,0.36440876658232385,0.06808632956734278,7
0.6814548918570923,1154,8805,0.8348057076626876,0.5217619925645756,0.33195706495622906,18495.135432733878,0.6392591300620095,0.05253187621134869,7
0.20071062250545227,1333,17565,0.9777347921911169,0.32343106974437946,0.301376612332214,15275.929998173398,0.8967521523150493,0.02923764089296636,8
0.8070148173680687,1243,9496,0.847600117095582,0.5186083378228572,0.24502233370139254,19239.187905565,0.608341708972366,0.04550538711330842,8
0.4003676649357517,990,8765,0.762420760658375,0.8086718208900808,0.5445763900683805,11752.148086409215,0.33839627769410746,0.06390426058211494,1
0.5712174660065524,1146,6658,0.7412297446389078,0.4630882669947789,0.39173944409656625,11689.508871536544,0.5401494116069504,0.06467213545580147,1
0.9725490721320678,1031,12206,0.7479078571159397,0.7712859486726509,0.38633114123608986,19066.09486435196,0.43450687693665196,0.04604733524422911,1
0.6465922036057704,1009,10964,0.7213259762167206,0.5856411622215486,0.5086302273231986,12760.309322896335,0.5742380883448364,0.04064671932010825,1
0.45944755215772676,895,5538,0.434612640918573,0.6331586735767283,0.6635283766126686,6309.548294287004,0.3570771947117679,0.0629221472802344,1
0.7088245838536861,1013,15272,0.6813627753266261,0.8099053252699435,0.36125993711917553,26430.98177396319,0.5561635506619684,0.032847646970740114,2
0.9576411921388149,928,10900,0.6616227011743047,0.6957691614777015,0.5520584305618282,9409.118738680372,0.3380591358028193,0.12172835466315318,2
0.5421308568300062,965,11421,0.6021224836609669,0.7961665469059549,0.5600440046737162,21430.232098602046,0.44078855140685824,0.08181279069178185,2
0.5774948380830341,916,3349,0.7813193146998241,0.7031731308063837,0.5873886615898173,19665.659120499724,0.472308044648069,0.15355673382350793,2
0.49534008355438686,907,6546,0.6226895093881492,0.6048305682891895,0.47804708360029435,9618.699273958791,0.2116869500312431,0.1322939702388102,2
0.6684442309896526,979,14188,0.6420454102553448,0.8364488574194311,0.44063742012164386,19946.527419173264,0.36341496783621907,0.13081548430616574,2
0.7138866704305242,905,11199,0.6679889394960639,0.5979681040519161,0.32043108218158334,18404.859540155012,0.4154677017643728,0.09010511354397471,3
0.671858495036641,987,16185,0.5551903944915975,0.7612308319728897,0.42718220573846905,12128.21938246737,0.45760017146532816,0.11140121886104944,3
0.47324788463462625,1114,10733,0.7556129621853866,0.8116552148261876,0.6477560182762697,18048.328843329724,0.6087738326462212,0.07929619386437027,4
0.8601325724263347,1098,17676,0.702759087955287,0.5011258587801473,0.20995520864297296,18374.88743942391,0.5910131014366481,0.053157238540051215,4
0.8754744049167789,989,6712,0.6298320781747193,0.21030764743970834,0.17466611408360252,9979.971565345077,0.24856930031911903,0.10189499827353572,4
0.6261211894189714,1170,11685,0.839102735051574,0.7450853456327929,0.3290048880612166,25734.846210699416,0.6608661510275486,0.0461657509194679,4
0.49464701239218783,919,4449,0.5111529809748278,0.5152473874419647,0.4074790610486151,12554.323784592452,0.5730971230589064,0.05412978099805295,4
0.5327126344459348,854,16791,0.6032073451782463,0.8439393709593557,0.6201255071980872,19270.780985495825,0.34928742443471505,0.11074264815295556,4
0.6486725549560167,860,21248,0.5424045399885719,0.8272017083240407,0.4740012165653434,13235.580643508038,0.24721762703776773,0.1757196501924934,4
0.7451627265813417,963,23007,0.6699580965463178,0.264207449667416,0.22045632328693865,13691.772214326269,0.396373117691378,0.078461014745399,4
0.7148555983635427,927,6035,0.846714319397466,0.4363839367216417,0.49431121528656996,15749.265843456027,0.4497704110183596,0.06505402179117194,5
0.3953450081206058,1043,14664,0.8603418148766281,0.7488101329286992,0.5335103399076027,25989.421082059744,0.6509847682698344,0.11417992936308688,5
0.636625883182286,994,16990,0.6562589907382894,0.7970606803778623,0.37759935726582855,16108.745576296424,0.2904185260596182,0.14204495326891228,5
0.6345900904670743,1211,16416,0.8728294177386978,0.4460664147457723,0.17542347759956356,17272.033180030558,0.8258684681632452,0.15694782565466897,5
0.27865871096187317,1040,4381,0.8684804793205482,0.4097402132959976,0.5021671914688155,15552.151563651387,0.5745551476228117,0.06369509190000913,5
0.6028163942424726,909,15228,0.6852844734111405,0.82966167360951,0.5486859153987863,25366.889894331238,0.468286130289236,0.07641993533145545,5
0.41342091587780544,1130,20552,0.8396481204672269,0.30467157549304896,0.2131513853642269,20516.61442659046,0.5294426220878132,0.07178342701520682,6
0.8522647387484564,938,6594,0.7766522947431348,0.7672449890239689,0.4688225230597485,21744.11972453521,0.5278622474336343,0.08035929285736546,6
0.7930005678610964,1039,28096,0.7507938761055939,0.7044873053162789,0.3452590881176671,19534.361697260167,0.5546492090753621,0.05105418070046818,6
0.8512131852463913,1100,8070,0.7892280219249943,0.573083578302617,0.2336158094618896,17223.627191243788,0.5364290455266232,0.03528135607310995,6
0.7881875752896178,1056,19703,0.8078830585661888,0.6790922794006523,0.25843151449509344,22155.009747783748,0.6001154919921444,0.05586603945512025,6
0.21729193497270316,1251,7435,0.8434647529672078,0.16151168439234984,0.4207556860776335,10999.788342937569,0.6320817793117973,0.07161559442633827,7
0.4070380025332623,1138,12399,0.9540675905524922,0.4609642876057721,0.45781543347382603,14491.42725848151,0.8842831673232968,0.01908577462312864,7
0.49266855303708995,1288,8498,0.992781431650659,0.3263963799224436,0.30733468075968395,13545.499620763254,0.8877337382079088,0.024599482983166363,7
0.7492919152217725,1032,13712,0.8383405104580308,0.6430798292467704,0.23208801611847107,25754.51510868636,0.726079749487033,0.04502365792317378,7
0.4854694434020061,1063,6060,0.8205990153253102,0.5544149572248055,0.4055113567543897,12500.788888415764,0.49789392407114147,0.07059064988357983,7
0.853973375494407,1233,21291,0.9534614130449734,0.2983428732627368,0.14444147288126497,14497.739873647244,0.8694965855890007,0.025405629901526394,7
0.800208972326958,1112,6742,0.6990071370001372,0.5532575389863971,0.3973532967470121,14385.122614212702,0.38224034546407276,0.054643801761818295,7
0.6435129875527621,1017,16629,0.7697863850608372,0.8128586938220891,0.2724948968449767,26970.912194362794,0.742131097695195,0.05682170536270277,8
0.6009008229725672,1218,20921,0.9330397821177956,0.5789706979828321,0.23429773642766194,22047.779312165625,0.5864302987203921,0.058369673287424595,8
0.2855864567147969,1294,29755,0.9282000291670852,0.41938989798249854,0.09526758837202406,25474.73112385073,0.8969759136056827,0.007396145212714202,8
0.7635451257249736,1066,9451,0.8615623084215563,0.7330095017501259,0.20259084070159872,23719.022191961078,0.6869535602723805,0.07070926607742707,8
0.4334978796951941,951,17593,0.5866871046336186,0.7764800768245571,0.4227541437359824,20469.815056297433,0.4238166379129512,0.05929069923627289,8
0.5836,863,9932,0.7,0.4496,0.416,7000.0,0.0838,0.379,1
0.5284999999999999,954,15136,0.575,0.764,0.604,12625.0,0.5946,0.055,1
0.4783,935,8333,0.6406,0.6385,0.5106,14335.0,0.4571,0.173,1
0.582,1110,7802,0.7965,0.7915,0.564,18750.0,0.6387,0.069,2
0.4216,945,5591,0.6138,0.6743,0.4914,15250.0,0.5150000000000001,0.1,2
0.6012,1005,12505,0.4375,0.8341,0.5038,16595.5,0.2992,0.149,2
0.4529,840,1896,1.0,0.5603,0.5392,8250.0,0.1374,0.147,2
0.4267,905,2262,0.6012,0.6041,0.5948,13000.0,0.2365,0.268,2
0.5308,1027,10693,0.6736,0.7911,0.3881,19450.0,0.5971,0.084,3
0.9049,973,7816,0.734,0.7292,0.362,20500.0,0.5119,0.088,3
0.9183,1050,6842,0.7476,0.5991,0.4152,16563.0,0.42,0.124,3
0.5572,1140,27862,0.8673,0.4808,0.2622,23241.0,0.6277,0.066,4
0.3856,969,6222,0.6488,0.7577,0.6175,12033.0,0.461,0.189,4
0.9108,1113,14223,0.8755,0.6783,0.3758,19000.0,0.7386,0.024,4
0.2731,1239,33690,0.9263,0.3907,0.1537,25000.0,0.8732,0.033,4
0.4676,863,12302,0.4887,0.8449,0.6787,13514.0,0.332,0.20200000000000004,4
0.6659,1131,25271,0.8276,0.4127,0.23609999999999998,20500.0,0.6336,0.053,5
0.4239,1303,24394,0.9302,0.5333,0.2131,20900.0,0.8777,0.022,5
0.6524,1070,15202,0.7941,0.6967,0.3852,25000.0,0.4093,0.081,5
0.7306,1020,11082,0.6667,0.5114,0.24729999999999996,23128.5,0.4234,0.028999999999999998,5
0.4129,917,7916,0.6952,0.564,0.561,13250.5,0.3174,0.065,5
0.5655,1171,12198,0.87,0.4148,0.2107,17750.0,0.6665,0.081,5
0.5103,930,8975,0.5556,0.7765,0.607,14531.0,0.302,0.102,5
0.5131,990,7357,0.5316,0.5113,0.3902,14625.0,0.2024,0.10499999999999998,5
0.7141,1015,12102,0.7747,0.5642,0.3831,16362.0,0.4358,0.086,6
0.8408,1052,7616,0.8324,0.7036,0.3156,21500.0,0.6995,0.077,6
0.5401,1059,12723,0.7422,0.5501,0.4637,19500.0,0.6752,0.052,7
0.6983,1030,10521,0.799,0.735,0.3689,17000.0,0.4893,0.067,7
0.7873,1110,23462,0.8902,0.5054,0.1357,20500.0,0.7851,0.044,7
0.7997,1104,15610,0.8252,0.8868,0.5391,22313.0,0.5431,0.067,7
0.6547,1142,9933,0.8603,0.4698,0.3898,16145.0,0.5767,0.048999999999999995,8
0.6396,1056,6028,0.7933,0.5434,0.23109999999999997,21980.0,0.5014,0.065,8
